,time,success,image_names,image_resolution
63,0.43587684631347656,0,"('4.jpg', '5.jpg')",1080
64,0.4335348606109619,0,"('4.jpg', '6.jpg')",1080
65,0.44972729682922363,0,"('4.jpg', '7.jpg')",1080
66,0.4473237991333008,0,"('4.jpg', '8.jpg')",1080
67,0.40930747985839844,0,"('4.jpg', '9.jpg')",1080
68,0.4204564094543457,0,"('4.jpg', '10.jpg')",1080
69,0.4293184280395508,0,"('4.jpg', '11.jpg')",1080
70,0.45144200325012207,0,"('4.jpg', '12.jpg')",1080
71,0.4385995864868164,0,"('4.jpg', '13.jpg')",1080
72,0.42882847785949707,0,"('4.jpg', '14.jpg')",1080
73,0.45318174362182617,0,"('4.jpg', '15.jpg')",1080
74,0.4146413803100586,0,"('4.jpg', '16.jpg')",1080
75,0.4896249771118164,0,"('4.jpg', '17.jpg')",1080
76,0.40334367752075195,0,"('4.jpg', '18.jpg')",1080
77,0.43563246726989746,0,"('4.jpg', '19.jpg')",1080
78,0.4539034366607666,0,"('4.jpg', '20.jpg')",1080
79,0.4662652015686035,0,"('4.jpg', '21.jpg')",1080
80,2.0695419311523438,1,"('1.jpg', '2.jpg')",2048
81,1.9108455181121826,1,"('2.jpg', '3.jpg')",2048
82,1.7712996006011963,1,"('3.jpg', '4.jpg')",2048
83,1.6378672122955322,0,"('4.jpg', '5.jpg')",2048
84,1.665353775024414,0,"('4.jpg', '6.jpg')",2048
85,1.669447660446167,0,"('4.jpg', '7.jpg')",2048
86,1.7355353832244873,0,"('4.jpg', '8.jpg')",2048
87,1.7695612907409668,0,"('4.jpg', '9.jpg')",2048
88,1.6428554058074951,0,"('4.jpg', '10.jpg')",2048
89,1.6603519916534424,0,"('4.jpg', '11.jpg')",2048
90,1.7023577690124512,0,"('4.jpg', '12.jpg')",2048
91,1.6218087673187256,0,"('4.jpg', '13.jpg')",2048
92,1.571441650390625,0,"('4.jpg', '14.jpg')",2048
93,1.6788549423217773,0,"('4.jpg', '15.jpg')",2048
94,1.6166338920593262,0,"('4.jpg', '16.jpg')",2048
95,1.5622551441192627,0,"('4.jpg', '17.jpg')",2048
96,1.5893089771270752,0,"('4.jpg', '18.jpg')",2048
97,1.5760769844055176,0,"('4.jpg', '19.jpg')",2048
98,1.567035436630249,0,"('4.jpg', '20.jpg')",2048
99,1.6367943286895752,0,"('4.jpg', '21.jpg')",2048
