,time,success,image_names,image_resolution
46,0.08308553695678711,0,"('7.jpg', '8.jpg')",720
47,0.06409192085266113,0,"('7.jpg', '9.jpg')",720
48,0.06902790069580078,0,"('7.jpg', '10.jpg')",720
49,0.08144593238830566,0,"('7.jpg', '11.jpg')",720
50,0.06682682037353516,0,"('7.jpg', '12.jpg')",720
51,0.06755208969116211,0,"('7.jpg', '13.jpg')",720
52,0.08464527130126953,0,"('7.jpg', '14.jpg')",720
53,0.06857419013977051,0,"('7.jpg', '15.jpg')",720
54,0.06308507919311523,0,"('7.jpg', '16.jpg')",720
55,0.07252216339111328,0,"('7.jpg', '17.jpg')",720
56,0.06717896461486816,0,"('7.jpg', '18.jpg')",720
57,0.06093025207519531,0,"('7.jpg', '19.jpg')",720
58,0.05342674255371094,0,"('7.jpg', '20.jpg')",720
59,0.04290652275085449,0,"('7.jpg', '21.jpg')",720
60,0.38863492012023926,1,"('1.jpg', '2.jpg')",1080
61,0.4065663814544678,1,"('2.jpg', '3.jpg')",1080
62,0.4684121608734131,1,"('3.jpg', '4.jpg')",1080
63,0.26929664611816406,1,"('4.jpg', '5.jpg')",1080
64,0.5866944789886475,1,"('5.jpg', '6.jpg')",1080
65,0.2852914333343506,1,"('6.jpg', '7.jpg')",1080
66,0.0847175121307373,0,"('7.jpg', '8.jpg')",1080
67,0.08466625213623047,0,"('7.jpg', '9.jpg')",1080
68,0.09031105041503906,0,"('7.jpg', '10.jpg')",1080
69,0.0725867748260498,0,"('7.jpg', '11.jpg')",1080
70,0.06902432441711426,0,"('7.jpg', '12.jpg')",1080
71,0.07713532447814941,0,"('7.jpg', '13.jpg')",1080
72,0.0760200023651123,0,"('7.jpg', '14.jpg')",1080
73,0.07816863059997559,0,"('7.jpg', '15.jpg')",1080
74,0.0730438232421875,0,"('7.jpg', '16.jpg')",1080
75,0.07040596008300781,0,"('7.jpg', '17.jpg')",1080
76,0.0867455005645752,0,"('7.jpg', '18.jpg')",1080
77,0.07421159744262695,0,"('7.jpg', '19.jpg')",1080
78,0.07104659080505371,0,"('7.jpg', '20.jpg')",1080
79,0.04529213905334473,0,"('7.jpg', '21.jpg')",1080
80,0.581622838973999,1,"('1.jpg', '2.jpg')",2048
81,0.9731249809265137,1,"('2.jpg', '3.jpg')",2048
82,0.2821836471557617,0,"('3.jpg', '4.jpg')",2048
83,0.12221741676330566,0,"('3.jpg', '5.jpg')",2048
84,0.10420703887939453,0,"('3.jpg', '6.jpg')",2048
85,0.1194305419921875,0,"('3.jpg', '7.jpg')",2048
86,0.10391616821289062,0,"('3.jpg', '8.jpg')",2048
87,0.11228418350219727,0,"('3.jpg', '9.jpg')",2048
88,0.10396218299865723,0,"('3.jpg', '10.jpg')",2048
89,0.11617851257324219,0,"('3.jpg', '11.jpg')",2048
90,0.11614179611206055,0,"('3.jpg', '12.jpg')",2048
91,0.09969878196716309,0,"('3.jpg', '13.jpg')",2048
92,0.11586451530456543,0,"('3.jpg', '14.jpg')",2048
93,0.10034537315368652,0,"('3.jpg', '15.jpg')",2048
94,0.0962364673614502,0,"('3.jpg', '16.jpg')",2048
95,0.09615826606750488,0,"('3.jpg', '17.jpg')",2048
96,0.10382270812988281,0,"('3.jpg', '18.jpg')",2048
97,0.10264468193054199,0,"('3.jpg', '19.jpg')",2048
98,0.09982728958129883,0,"('3.jpg', '20.jpg')",2048
99,0.07937240600585938,0,"('3.jpg', '21.jpg')",2048
